,feature,importance,model,day_split,seed,lookback_days,lookforward_days_freezing,lookforward_days_predict
38,temperature_max_skew,0.013658536585365866,nonweather_patient_passive,0.7,0,5,2,4
27,temperature_min,0.012682926829268304,nonweather_patient_passive,0.7,0,5,2,4
43,temperature_min_min,0.012195121951219523,nonweather_patient_passive,0.7,0,5,2,4
54,humidity_skew,0.012195121951219523,nonweather_patient_passive,0.7,0,5,2,4
35,temperature_max_min,0.011707317073170732,nonweather_patient_passive,0.7,0,5,2,4
58,wind_speed_max,0.011219512195121961,nonweather_patient_passive,0.7,0,5,2,4
40,temperature_max_median,0.01073170731707318,nonweather_patient_passive,0.7,0,5,2,4
59,wind_speed_min,0.009756097560975618,nonweather_patient_passive,0.7,0,5,2,4
51,humidity_min,0.009756097560975618,nonweather_patient_passive,0.7,0,5,2,4
60,wind_speed_mean,0.009268292682926838,nonweather_patient_passive,0.7,0,5,2,4
47,temperature_min_gradient,0.009268292682926838,nonweather_patient_passive,0.7,0,5,2,4
53,humidity_range,0.008780487804878057,nonweather_patient_passive,0.7,0,5,2,4
37,temperature_max_range,0.008292682926829276,nonweather_patient_passive,0.7,0,5,2,4
18,weed_pollen_mean,0.007804878048780495,nonweather_patient_passive,0.7,0,5,2,4
63,wind_speed_gradient,0.007804878048780495,nonweather_patient_passive,0.7,0,5,2,4
50,humidity_max,0.006341463414634152,nonweather_patient_passive,0.7,0,5,2,4
66,aqi_max,0.006341463414634152,nonweather_patient_passive,0.7,0,5,2,4
55,humidity_gradient,0.006341463414634152,nonweather_patient_passive,0.7,0,5,2,4
70,aqi_skew,0.004878048780487809,nonweather_patient_passive,0.7,0,5,2,4
68,aqi_mean,0.004390243902439028,nonweather_patient_passive,0.7,0,5,2,4
41,temperature_max_latest,0.0004878048780487809,nonweather_patient_passive,0.7,0,5,2,4
72,aqi_median,0.0,nonweather_patient_passive,0.7,0,5,2,4
39,temperature_max_gradient,0.0,nonweather_patient_passive,0.7,0,5,2,4
71,aqi_gradient,0.0,nonweather_patient_passive,0.7,0,5,2,4
1,grass_pollen_min,0.0,nonweather_patient_passive,0.7,0,5,2,4
69,aqi_range,0.0,nonweather_patient_passive,0.7,0,5,2,4
46,temperature_min_skew,0.0,nonweather_patient_passive,0.7,0,5,2,4
57,humidity_latest,0.0,nonweather_patient_passive,0.7,0,5,2,4
48,temperature_min_median,0.0,nonweather_patient_passive,0.7,0,5,2,4
67,aqi_min,0.0,nonweather_patient_passive,0.7,0,5,2,4
0,grass_pollen_max,0.0,nonweather_patient_passive,0.7,0,5,2,4
36,temperature_max_mean,0.0,nonweather_patient_passive,0.7,0,5,2,4
17,weed_pollen_min,0.0,nonweather_patient_passive,0.7,0,5,2,4
2,grass_pollen_mean,0.0,nonweather_patient_passive,0.7,0,5,2,4
3,grass_pollen_range,0.0,nonweather_patient_passive,0.7,0,5,2,4
4,grass_pollen_skew,0.0,nonweather_patient_passive,0.7,0,5,2,4
5,grass_pollen_gradient,0.0,nonweather_patient_passive,0.7,0,5,2,4
6,grass_pollen_median,0.0,nonweather_patient_passive,0.7,0,5,2,4
7,grass_pollen_latest,0.0,nonweather_patient_passive,0.7,0,5,2,4
8,tree_pollen_max,0.0,nonweather_patient_passive,0.7,0,5,2,4
9,tree_pollen_min,0.0,nonweather_patient_passive,0.7,0,5,2,4
10,tree_pollen_mean,0.0,nonweather_patient_passive,0.7,0,5,2,4
11,tree_pollen_range,0.0,nonweather_patient_passive,0.7,0,5,2,4
12,tree_pollen_skew,0.0,nonweather_patient_passive,0.7,0,5,2,4
13,tree_pollen_gradient,0.0,nonweather_patient_passive,0.7,0,5,2,4
14,tree_pollen_median,0.0,nonweather_patient_passive,0.7,0,5,2,4
16,weed_pollen_max,0.0,nonweather_patient_passive,0.7,0,5,2,4
15,tree_pollen_latest,0.0,nonweather_patient_passive,0.7,0,5,2,4
19,weed_pollen_range,0.0,nonweather_patient_passive,0.7,0,5,2,4
24,extreme_heat,0.0,nonweather_patient_passive,0.7,0,5,2,4
33,temperature_latest,0.0,nonweather_patient_passive,0.7,0,5,2,4
32,temperature_median,0.0,nonweather_patient_passive,0.7,0,5,2,4
31,temperature_gradient,0.0,nonweather_patient_passive,0.7,0,5,2,4
30,temperature_skew,0.0,nonweather_patient_passive,0.7,0,5,2,4
28,temperature_mean,0.0,nonweather_patient_passive,0.7,0,5,2,4
25,extreme_cold,0.0,nonweather_patient_passive,0.7,0,5,2,4
73,aqi_latest,0.0,nonweather_patient_passive,0.7,0,5,2,4
23,weed_pollen_latest,0.0,nonweather_patient_passive,0.7,0,5,2,4
22,weed_pollen_median,0.0,nonweather_patient_passive,0.7,0,5,2,4
34,temperature_max_max,-0.0004878048780487809,nonweather_patient_passive,0.7,0,5,2,4
26,temperature_max,-0.0004878048780487809,nonweather_patient_passive,0.7,0,5,2,4
21,weed_pollen_gradient,-0.0004878048780487809,nonweather_patient_passive,0.7,0,5,2,4
64,wind_speed_median,-0.0009756097560975618,nonweather_patient_passive,0.7,0,5,2,4
52,humidity_mean,-0.0014634146341463428,nonweather_patient_passive,0.7,0,5,2,4
61,wind_speed_range,-0.0019512195121951237,nonweather_patient_passive,0.7,0,5,2,4
49,temperature_min_latest,-0.0019512195121951237,nonweather_patient_passive,0.7,0,5,2,4
65,wind_speed_latest,-0.0029268292682926855,nonweather_patient_passive,0.7,0,5,2,4
34,daily_prev_inhaler_mean,0.11229946524064176,nonweather_patient_active,0.7,0,5,2,4
37,daily_prev_inhaler_gradient,0.022994652406417182,nonweather_patient_active,0.7,0,5,2,4
36,daily_prev_inhaler_skew,0.014973262032085622,nonweather_patient_active,0.7,0,5,2,4
26,daily_limit_activity_mean,0.01229946524064176,nonweather_patient_active,0.7,0,5,2,4
4,rcp3_skew,0.005347593582887722,nonweather_patient_active,0.7,0,5,2,4
6,rcp3_median,0.003208556149732633,nonweather_patient_active,0.7,0,5,2,4
0,rcp3_max,0.002673796791443861,nonweather_patient_active,0.7,0,5,2,4
32,daily_prev_inhaler_max,0.0016042780748663165,nonweather_patient_active,0.7,0,5,2,4
27,daily_limit_activity_range,0.0005347593582887722,nonweather_patient_active,0.7,0,5,2,4
29,daily_limit_activity_gradient,0.0005347593582887722,nonweather_patient_active,0.7,0,5,2,4
23,daily_night_symp_latest,0.0,nonweather_patient_active,0.7,0,5,2,4
24,daily_limit_activity_max,0.0,nonweather_patient_active,0.7,0,5,2,4
25,daily_limit_activity_min,0.0,nonweather_patient_active,0.7,0,5,2,4
31,daily_limit_activity_latest,0.0,nonweather_patient_active,0.7,0,5,2,4
28,daily_limit_activity_skew,0.0,nonweather_patient_active,0.7,0,5,2,4
30,daily_limit_activity_median,0.0,nonweather_patient_active,0.7,0,5,2,4
21,daily_night_symp_gradient,0.0,nonweather_patient_active,0.7,0,5,2,4
35,daily_prev_inhaler_range,0.0,nonweather_patient_active,0.7,0,5,2,4
38,daily_prev_inhaler_median,0.0,nonweather_patient_active,0.7,0,5,2,4
22,daily_night_symp_median,0.0,nonweather_patient_active,0.7,0,5,2,4
39,daily_prev_inhaler_latest,0.0,nonweather_patient_active,0.7,0,5,2,4
1,rcp3_min,0.0,nonweather_patient_active,0.7,0,5,2,4
19,daily_night_symp_range,0.0,nonweather_patient_active,0.7,0,5,2,4
3,rcp3_range,0.0,nonweather_patient_active,0.7,0,5,2,4
5,rcp3_gradient,0.0,nonweather_patient_active,0.7,0,5,2,4
7,rcp3_latest,0.0,nonweather_patient_active,0.7,0,5,2,4
8,daily_day_symp_max,0.0,nonweather_patient_active,0.7,0,5,2,4
9,daily_day_symp_min,0.0,nonweather_patient_active,0.7,0,5,2,4
10,daily_day_symp_mean,0.0,nonweather_patient_active,0.7,0,5,2,4
11,daily_day_symp_range,0.0,nonweather_patient_active,0.7,0,5,2,4
14,daily_day_symp_median,0.0,nonweather_patient_active,0.7,0,5,2,4
15,daily_day_symp_latest,0.0,nonweather_patient_active,0.7,0,5,2,4
16,daily_night_symp_max,0.0,nonweather_patient_active,0.7,0,5,2,4
17,daily_night_symp_min,0.0,nonweather_patient_active,0.7,0,5,2,4
18,daily_night_symp_mean,0.0,nonweather_patient_active,0.7,0,5,2,4
13,daily_day_symp_gradient,-0.00053475935828875,nonweather_patient_active,0.7,0,5,2,4
2,rcp3_mean,-0.0016042780748662723,nonweather_patient_active,0.7,0,5,2,4
12,daily_day_symp_skew,-0.0026737967914438054,nonweather_patient_active,0.7,0,5,2,4
33,daily_prev_inhaler_min,-0.004278074866310111,nonweather_patient_active,0.7,0,5,2,4
20,daily_night_symp_skew,-0.005347593582887644,nonweather_patient_active,0.7,0,5,2,4
50,humidity_max,0.026436781609195447,weather_patient_passive,0.7,0,5,2,5
30,temperature_skew,0.014559386973180133,weather_patient_passive,0.7,0,5,2,5
53,humidity_range,0.013409961685823823,weather_patient_passive,0.7,0,5,2,5
43,temperature_min_min,0.01072796934865906,weather_patient_passive,0.7,0,5,2,5
46,temperature_min_skew,0.01072796934865905,weather_patient_passive,0.7,0,5,2,5
61,wind_speed_range,0.008429118773946387,weather_patient_passive,0.7,0,5,2,5
32,temperature_median,0.00766283524904221,weather_patient_passive,0.7,0,5,2,5
58,wind_speed_max,0.006896551724137989,weather_patient_passive,0.7,0,5,2,5
54,humidity_skew,0.006513409961685868,weather_patient_passive,0.7,0,5,2,5
60,wind_speed_mean,0.005747126436781658,weather_patient_passive,0.7,0,5,2,5
62,wind_speed_skew,0.0053639846743295475,weather_patient_passive,0.7,0,5,2,5
59,wind_speed_min,0.0049808429118774365,weather_patient_passive,0.7,0,5,2,5
63,wind_speed_gradient,0.004597701149425338,weather_patient_passive,0.7,0,5,2,5
4,grass_pollen_skew,0.004214559386973227,weather_patient_passive,0.7,0,5,2,5
64,wind_speed_median,0.003448275862069006,weather_patient_passive,0.7,0,5,2,5
38,temperature_max_skew,0.0026819923371648067,weather_patient_passive,0.7,0,5,2,5
27,temperature_min,0.002298850574712674,weather_patient_passive,0.7,0,5,2,5
49,temperature_min_latest,0.0015325670498084643,weather_patient_passive,0.7,0,5,2,5
55,humidity_gradient,0.0015325670498084643,weather_patient_passive,0.7,0,5,2,5
47,temperature_min_gradient,0.0007662835249042432,weather_patient_passive,0.7,0,5,2,5
28,temperature_mean,0.0007662835249042321,weather_patient_passive,0.7,0,5,2,5
41,temperature_max_latest,0.0007662835249042321,weather_patient_passive,0.7,0,5,2,5
35,temperature_max_min,0.000766283524904221,weather_patient_passive,0.7,0,5,2,5
42,temperature_min_max,0.0003831417624521105,weather_patient_passive,0.7,0,5,2,5
39,temperature_max_gradient,0.0003831417624521105,weather_patient_passive,0.7,0,5,2,5
40,temperature_max_median,0.0,weather_patient_passive,0.7,0,5,2,5
72,aqi_median,0.0,weather_patient_passive,0.7,0,5,2,5
71,aqi_gradient,0.0,weather_patient_passive,0.7,0,5,2,5
1,grass_pollen_min,0.0,weather_patient_passive,0.7,0,5,2,5
65,wind_speed_latest,0.0,weather_patient_passive,0.7,0,5,2,5
70,aqi_skew,0.0,weather_patient_passive,0.7,0,5,2,5
69,aqi_range,0.0,weather_patient_passive,0.7,0,5,2,5
44,temperature_min_mean,0.0,weather_patient_passive,0.7,0,5,2,5
68,aqi_mean,0.0,weather_patient_passive,0.7,0,5,2,5
67,aqi_min,0.0,weather_patient_passive,0.7,0,5,2,5
66,aqi_max,0.0,weather_patient_passive,0.7,0,5,2,5
0,grass_pollen_max,0.0,weather_patient_passive,0.7,0,5,2,5
73,aqi_latest,0.0,weather_patient_passive,0.7,0,5,2,5
36,temperature_max_mean,0.0,weather_patient_passive,0.7,0,5,2,5
14,tree_pollen_median,0.0,weather_patient_passive,0.7,0,5,2,5
16,weed_pollen_max,0.0,weather_patient_passive,0.7,0,5,2,5
17,weed_pollen_min,0.0,weather_patient_passive,0.7,0,5,2,5
34,temperature_max_max,0.0,weather_patient_passive,0.7,0,5,2,5
18,weed_pollen_mean,0.0,weather_patient_passive,0.7,0,5,2,5
19,weed_pollen_range,0.0,weather_patient_passive,0.7,0,5,2,5
12,tree_pollen_skew,0.0,weather_patient_passive,0.7,0,5,2,5
11,tree_pollen_range,0.0,weather_patient_passive,0.7,0,5,2,5
9,tree_pollen_min,0.0,weather_patient_passive,0.7,0,5,2,5
8,tree_pollen_max,0.0,weather_patient_passive,0.7,0,5,2,5
22,weed_pollen_median,0.0,weather_patient_passive,0.7,0,5,2,5
23,weed_pollen_latest,0.0,weather_patient_passive,0.7,0,5,2,5
24,extreme_heat,0.0,weather_patient_passive,0.7,0,5,2,5
7,grass_pollen_latest,0.0,weather_patient_passive,0.7,0,5,2,5
25,extreme_cold,0.0,weather_patient_passive,0.7,0,5,2,5
6,grass_pollen_median,0.0,weather_patient_passive,0.7,0,5,2,5
5,grass_pollen_gradient,0.0,weather_patient_passive,0.7,0,5,2,5
3,grass_pollen_range,0.0,weather_patient_passive,0.7,0,5,2,5
33,temperature_latest,0.0,weather_patient_passive,0.7,0,5,2,5
13,tree_pollen_gradient,0.0,weather_patient_passive,0.7,0,5,2,5
48,temperature_min_median,-0.0003831417624520772,weather_patient_passive,0.7,0,5,2,5
57,humidity_latest,-0.0003831417624520772,weather_patient_passive,0.7,0,5,2,5
37,temperature_max_range,-0.0007662835249041766,weather_patient_passive,0.7,0,5,2,5
15,tree_pollen_latest,-0.0007662835249041877,weather_patient_passive,0.7,0,5,2,5
10,tree_pollen_mean,-0.0011494252873562982,weather_patient_passive,0.7,0,5,2,5
52,humidity_mean,-0.001915708812260486,weather_patient_passive,0.7,0,5,2,5
56,humidity_median,-0.001915708812260486,weather_patient_passive,0.7,0,5,2,5
20,weed_pollen_skew,-0.0019157088122605081,weather_patient_passive,0.7,0,5,2,5
26,temperature_max,-0.0022988505747125855,weather_patient_passive,0.7,0,5,2,5
51,humidity_min,-0.0022988505747125964,weather_patient_passive,0.7,0,5,2,5
2,grass_pollen_mean,-0.0022988505747125964,weather_patient_passive,0.7,0,5,2,5
29,temperature_range,-0.0030651340996168176,weather_patient_passive,0.7,0,5,2,5
31,temperature_gradient,-0.004980842911877337,weather_patient_passive,0.7,0,5,2,5
21,weed_pollen_gradient,-0.006896551724137878,weather_patient_passive,0.7,0,5,2,5
45,temperature_min_range,-0.011877394636015259,weather_patient_passive,0.7,0,5,2,5
18,daily_night_symp_mean,0.050197628458498046,weather_patient_active,0.7,0,5,2,5
0,rcp3_max,0.03280632411067197,weather_patient_active,0.7,0,5,2,5
26,daily_limit_activity_mean,0.030830039525691744,weather_patient_active,0.7,0,5,2,5
25,daily_limit_activity_min,0.01818181818181821,weather_patient_active,0.7,0,5,2,5
4,rcp3_skew,0.01067193675889332,weather_patient_active,0.7,0,5,2,5
5,rcp3_gradient,0.009486166007905172,weather_patient_active,0.7,0,5,2,5
34,daily_prev_inhaler_mean,0.005533596837944732,weather_patient_active,0.7,0,5,2,5
16,daily_night_symp_max,0.00474308300395262,weather_patient_active,0.7,0,5,2,5
21,daily_night_symp_gradient,0.004347826086956575,weather_patient_active,0.7,0,5,2,5
29,daily_limit_activity_gradient,0.0019762845849802925,weather_patient_active,0.7,0,5,2,5
23,daily_night_symp_latest,0.0007905138339921458,weather_patient_active,0.7,0,5,2,5
38,daily_prev_inhaler_median,0.0007905138339921236,weather_patient_active,0.7,0,5,2,5
35,daily_prev_inhaler_range,0.00039525691699608955,weather_patient_active,0.7,0,5,2,5
33,daily_prev_inhaler_min,0.0003952569169960674,weather_patient_active,0.7,0,5,2,5
32,daily_prev_inhaler_max,0.00039525691699605626,weather_patient_active,0.7,0,5,2,5
30,daily_limit_activity_median,0.0,weather_patient_active,0.7,0,5,2,5
24,daily_limit_activity_max,0.0,weather_patient_active,0.7,0,5,2,5
27,daily_limit_activity_range,0.0,weather_patient_active,0.7,0,5,2,5
31,daily_limit_activity_latest,0.0,weather_patient_active,0.7,0,5,2,5
22,daily_night_symp_median,0.0,weather_patient_active,0.7,0,5,2,5
39,daily_prev_inhaler_latest,0.0,weather_patient_active,0.7,0,5,2,5
17,daily_night_symp_min,0.0,weather_patient_active,0.7,0,5,2,5
14,daily_day_symp_median,0.0,weather_patient_active,0.7,0,5,2,5
11,daily_day_symp_range,0.0,weather_patient_active,0.7,0,5,2,5
19,daily_night_symp_range,0.0,weather_patient_active,0.7,0,5,2,5
8,daily_day_symp_max,0.0,weather_patient_active,0.7,0,5,2,5
7,rcp3_latest,0.0,weather_patient_active,0.7,0,5,2,5
6,rcp3_median,0.0,weather_patient_active,0.7,0,5,2,5
36,daily_prev_inhaler_skew,-0.0007905138339920792,weather_patient_active,0.7,0,5,2,5
37,daily_prev_inhaler_gradient,-0.0015810276679841585,weather_patient_active,0.7,0,5,2,5
2,rcp3_mean,-0.0015810276679841695,weather_patient_active,0.7,0,5,2,5
13,daily_day_symp_gradient,-0.002766798418972294,weather_patient_active,0.7,0,5,2,5
20,daily_night_symp_skew,-0.003952569169960429,weather_patient_active,0.7,0,5,2,5
15,daily_day_symp_latest,-0.004347826086956485,weather_patient_active,0.7,0,5,2,5
9,daily_day_symp_min,-0.004347826086956497,weather_patient_active,0.7,0,5,2,5
3,rcp3_range,-0.005533596837944632,weather_patient_active,0.7,0,5,2,5
12,daily_day_symp_skew,-0.006324110671936722,weather_patient_active,0.7,0,5,2,5
1,rcp3_min,-0.006719367588932779,weather_patient_active,0.7,0,5,2,5
10,daily_day_symp_mean,-0.006719367588932779,weather_patient_active,0.7,0,5,2,5
28,daily_limit_activity_skew,-0.009486166007905129,weather_patient_active,0.7,0,5,2,5
35,temperature_max_min,0.021256038647343,nonweather_patient_passive,0.7,0,5,2,5
58,wind_speed_max,0.013043478260869568,nonweather_patient_passive,0.7,0,5,2,5
48,temperature_min_median,0.00966183574879228,nonweather_patient_passive,0.7,0,5,2,5
43,temperature_min_min,0.009178743961352664,nonweather_patient_passive,0.7,0,5,2,5
59,wind_speed_min,0.00724637681159418,nonweather_patient_passive,0.7,0,5,2,5
62,wind_speed_skew,0.006280193236715003,nonweather_patient_passive,0.7,0,5,2,5
45,temperature_min_range,0.005797101449275355,nonweather_patient_passive,0.7,0,5,2,5
40,temperature_max_median,0.004347826086956508,nonweather_patient_passive,0.7,0,5,2,5
4,grass_pollen_skew,0.0038647342995169255,nonweather_patient_passive,0.7,0,5,2,5
44,temperature_min_mean,0.0038647342995169255,nonweather_patient_passive,0.7,0,5,2,5
2,grass_pollen_mean,0.0038647342995169255,nonweather_patient_passive,0.7,0,5,2,5
19,weed_pollen_range,0.0033816425120773096,nonweather_patient_passive,0.7,0,5,2,5
50,humidity_max,0.0033816425120772875,nonweather_patient_passive,0.7,0,5,2,5
34,temperature_max_max,0.002898550724637694,nonweather_patient_passive,0.7,0,5,2,5
26,temperature_max,0.001449275362318847,nonweather_patient_passive,0.7,0,5,2,5
18,weed_pollen_mean,0.0004830917874396157,nonweather_patient_passive,0.7,0,5,2,5
20,weed_pollen_skew,0.00048309178743960457,nonweather_patient_passive,0.7,0,5,2,5
0,grass_pollen_max,0.0,nonweather_patient_passive,0.7,0,5,2,5
39,temperature_max_gradient,0.0,nonweather_patient_passive,0.7,0,5,2,5
42,temperature_min_max,0.0,nonweather_patient_passive,0.7,0,5,2,5
36,temperature_max_mean,0.0,nonweather_patient_passive,0.7,0,5,2,5
1,grass_pollen_min,0.0,nonweather_patient_passive,0.7,0,5,2,5
46,temperature_min_skew,0.0,nonweather_patient_passive,0.7,0,5,2,5
32,temperature_median,0.0,nonweather_patient_passive,0.7,0,5,2,5
53,humidity_range,0.0,nonweather_patient_passive,0.7,0,5,2,5
55,humidity_gradient,0.0,nonweather_patient_passive,0.7,0,5,2,5
57,humidity_latest,0.0,nonweather_patient_passive,0.7,0,5,2,5
67,aqi_min,0.0,nonweather_patient_passive,0.7,0,5,2,5
70,aqi_skew,0.0,nonweather_patient_passive,0.7,0,5,2,5
72,aqi_median,0.0,nonweather_patient_passive,0.7,0,5,2,5
33,temperature_latest,0.0,nonweather_patient_passive,0.7,0,5,2,5
73,aqi_latest,0.0,nonweather_patient_passive,0.7,0,5,2,5
12,tree_pollen_skew,0.0,nonweather_patient_passive,0.7,0,5,2,5
11,tree_pollen_range,0.0,nonweather_patient_passive,0.7,0,5,2,5
9,tree_pollen_min,0.0,nonweather_patient_passive,0.7,0,5,2,5
8,tree_pollen_max,0.0,nonweather_patient_passive,0.7,0,5,2,5
13,tree_pollen_gradient,0.0,nonweather_patient_passive,0.7,0,5,2,5
14,tree_pollen_median,0.0,nonweather_patient_passive,0.7,0,5,2,5
7,grass_pollen_latest,0.0,nonweather_patient_passive,0.7,0,5,2,5
15,tree_pollen_latest,0.0,nonweather_patient_passive,0.7,0,5,2,5
16,weed_pollen_max,0.0,nonweather_patient_passive,0.7,0,5,2,5
17,weed_pollen_min,0.0,nonweather_patient_passive,0.7,0,5,2,5
6,grass_pollen_median,0.0,nonweather_patient_passive,0.7,0,5,2,5
22,weed_pollen_median,0.0,nonweather_patient_passive,0.7,0,5,2,5
5,grass_pollen_gradient,0.0,nonweather_patient_passive,0.7,0,5,2,5
24,extreme_heat,0.0,nonweather_patient_passive,0.7,0,5,2,5
25,extreme_cold,0.0,nonweather_patient_passive,0.7,0,5,2,5
28,temperature_mean,0.0,nonweather_patient_passive,0.7,0,5,2,5
3,grass_pollen_range,0.0,nonweather_patient_passive,0.7,0,5,2,5
10,tree_pollen_mean,0.0,nonweather_patient_passive,0.7,0,5,2,5
49,temperature_min_latest,-0.0004830917874396157,nonweather_patient_passive,0.7,0,5,2,5
68,aqi_mean,-0.0009661835748792314,nonweather_patient_passive,0.7,0,5,2,5
71,aqi_gradient,-0.0009661835748792314,nonweather_patient_passive,0.7,0,5,2,5
27,temperature_min,-0.0009661835748792314,nonweather_patient_passive,0.7,0,5,2,5
60,wind_speed_mean,-0.001449275362318847,nonweather_patient_passive,0.7,0,5,2,5
37,temperature_max_range,-0.001449275362318847,nonweather_patient_passive,0.7,0,5,2,5
47,temperature_min_gradient,-0.0019323671497584627,nonweather_patient_passive,0.7,0,5,2,5
31,temperature_gradient,-0.002898550724637694,nonweather_patient_passive,0.7,0,5,2,5
30,temperature_skew,-0.002898550724637694,nonweather_patient_passive,0.7,0,5,2,5
54,humidity_skew,-0.002898550724637694,nonweather_patient_passive,0.7,0,5,2,5
29,temperature_range,-0.0033816425120773096,nonweather_patient_passive,0.7,0,5,2,5
63,wind_speed_gradient,-0.0033816425120773096,nonweather_patient_passive,0.7,0,5,2,5
69,aqi_range,-0.0033816425120773096,nonweather_patient_passive,0.7,0,5,2,5
